Los Angeles - Historic Filipinotown: 0
Los Angeles - Hollywood: 38
Los Angeles - Hollywood Hills: 23
Los Angeles - Hyde Park: 2
Los Angeles - Jefferson Park: 0
Los Angeles - Koreatown: 10
Los Angeles - Lafayette Square: --
Los Angeles - Lake Balboa: 6
Los Angeles - Lakeview Terrace: --
Los Angeles - Leimert Park: --
Los Angeles - Lincoln Heights: 1
Los Angeles - Little Armenia: 0
Los Angeles - Little Bangladesh: 2
Los Angeles - Little Tokyo: 0
Los Angeles - Longwood: 0
Los Angeles - Los Feliz: 5
Los Angeles - Manchester Square: --
Los Angeles - Mandeville Canyon: --
Los Angeles - Mar Vista: 8
Los Angeles - Marina Peninsula: --
Los Angeles - Melrose: 56
Los Angeles - Mid-city: 8
Los Angeles - Miracle Mile: 8
Los Angeles - Mission Hills: 5
Los Angeles - Mt. Washington: --
Los Angeles - North Hills: 2
Los Angeles - North Hollywood: 26
Los Angeles - Northridge: 8
Los Angeles - Pacific Palisades: 11
Los Angeles - Pacoima: 3
Los Angeles - Palisades Highlands: 0
Los Angeles - Palms: 15
Los Angeles - Panorama City: 4
Los Angeles - Park La Brea: --
Los Angeles - Pico-Union: 4
Los Angeles - Playa Del Rey: --
Los Angeles - Playa Vista: 5
Los Angeles - Porter Ranch: 3
Los Angeles - Rancho Park: --
Los Angeles - Regent Square: 0
Los Angeles - Reseda: 11
Los Angeles - Reseda Ranch: --
Los Angeles - Reynier Village: --
Los Angeles - San Pedro: 9
Los Angeles - Shadow Hills: --
Los Angeles - Sherman Oaks: 25
Los Angeles - Silverlake: 14
Los Angeles - South Carthay: 5
Los Angeles - South Park: 4
Los Angeles - St Elmo Village: 0
Los Angeles - Studio City: 10
Los Angeles - Sun Valley: 5
Los Angeles - Sunland: --
Los Angeles - Sycamore Square: 0
Los Angeles - Sylmar: 8
Los Angeles - Tarzana: 19
Los Angeles - Temple-Beaudry: 5
Los Angeles - Thai Town: --
Los Angeles - Toluca Lake: --
Los Angeles - Toluca Terrace: 0
Los Angeles - Toluca Woods: 0
Los Angeles - Tujunga: 2
Los Angeles - University Hills: 0
Los Angeles - University Park: 5
Los Angeles - Valley Glen: 3
Los Angeles - Valley Village: 14
Los Angeles - Van Nuys: 6
Los Angeles - Venice: 13
Los Angeles - Vermont Knolls: --
Los Angeles - Vermont Square: --
Los Angeles - Vermont Vista: 3
Los Angeles - Vernon Central: 3
Los Angeles - Victoria Park: --
Los Angeles - View Heights: 0
Los Angeles - Watts: 1
Los Angeles - Wellington Square: 0
Los Angeles - West Adams: 7
Los Angeles - West Hills: 5
Los Angeles - West Los Angeles: 13
Los Angeles - West Vernon: 8
Los Angeles - Westchester: 12
Los Angeles - Westlake: 2
Los Angeles - Westwood: 17
Los Angeles - Wholesale District: 11
Los Angeles - Wilmington: 7
Los Angeles - Wilshire Center: 4
Los Angeles - Winnetka: 8
Los Angeles - Woodland Hills: 18
Unincorporated - Acton: 0
Unincorporated - Agua Dulce: 0
Unincorporated - Altadena: 10
Unincorporated - Anaverde: 0
Unincorporated - Angeles National Forest: 0
Unincorporated - Arcadia: 0
Unincorporated - Athens Village: 0
Unincorporated - Athens-Westmont: 7
Unincorporated - Avocado Heights: 0
Unincorporated - Azusa: 0
Unincorporated - Bassett: 0
Unincorporated - Bouquet Canyon: 0
Unincorporated - Bradbury: 0
Unincorporated - Canyon Country: --
Unincorporated - Castaic: 4
Unincorporated - Cerritos: 0
Unincorporated - Claremont: 0
Unincorporated - Covina: --
Unincorporated - Covina (Charter Oak): 0
Unincorporated - Del Aire: 0
Unincorporated - Del Rey: 0
Unincorporated - Del Sur: 0
Unincorporated - Desert View Highlands: 0
Unincorporated - Duarte: 0
Unincorporated - East Covina: 0
Unincorporated - East La Mirada: 0
Unincorporated - East Lancaster: 0
Unincorporated - East Los Angeles: 8
Unincorporated - East Pasadena: 0
Unincorporated - East Rancho Dominguez: 0
Unincorporated - East Whittier: --
Unincorporated - El Camino Village: 0
Unincorporated - El Monte: 0
Unincorporated - Elizabeth Lake: 0
Unincorporated - Florence-Firestone: 0
Unincorporated - Glendora: 0
Unincorporated - Hacienda Heights: 2
Unincorporated - Hawthorne: --
Unincorporated - Hi Vista: 0
Unincorporated - Kagel/Lopez Canyons: 0
Unincorporated - La Crescenta-Montrose: 0
Unincorporated - La Habra Heights: --
Unincorporated - La Rambla: --
Unincorporated - La Verne: --
Unincorporated - Ladera Heights: 0
Unincorporated - Lake Hughes: 0
Unincorporated - Lake Los Angeles: 0
Unincorporated - Lake Manor: 0
Unincorporated - Lakewood: 0
Unincorporated - Lennox: --
Unincorporated - Leona Valley: 0
Unincorporated - Littlerock: 0
Unincorporated - Littlerock/Juniper Hills: 0
Unincorporated - Littlerock/Pearblossom: 0
Unincorporated - Llano: 0
Unincorporated - Long Beach: 0
Unincorporated - Marina del Rey: --
Unincorporated - Monrovia: --
Unincorporated - Newhall: 0
Unincorporated - North Lancaster: 0
Unincorporated - North Whittier: 0
Unincorporated - Northeast San Gabriel: 0
Unincorporated - Padua Hills: 0
Unincorporated - Palmdale: 0
Unincorporated - Palos Verdes Peninsula: 0
Unincorporated - Pearblossom/Llano: 0
Unincorporated - Pellissier Village: 0
Unincorporated - Placerita Canyon: 0
Unincorporated - Pomona: 0
Unincorporated - Quartz Hill: 0
Unincorporated - Rancho Dominguez: 0
Unincorporated - Roosevelt: 0
Unincorporated - Rosewood: 0
Unincorporated - Rosewood/East Gardena: 0
Unincorporated - Rosewood/West Rancho Dominguez: 0
Unincorporated - Rowland Heights: 1
Unincorporated - San Jose Hills: 0
Unincorporated - San Pasqual: 0
Unincorporated - Sand Canyon: 0
Unincorporated - Santa Catalina Island: 0
Unincorporated - Santa Monica Mountains: 0
Unincorporated - Saugus: 0
Unincorporated - Saugus/Canyon Country: 0
Unincorporated - South Antelope Valley: 0
Unincorporated - South El Monte: 0
Unincorporated - South San Gabriel: 0
Unincorporated - South Whittier: 5
Unincorporated - Southeast Antelope Valley: 0
Unincorporated - Stevenson Ranch: --
Unincorporated - Sun Village: 0
Unincorporated - Sunrise Village: 0
Unincorporated - Twin Lakes/Oat Mountain: 0
Unincorporated - Val Verde: 0
Unincorporated - Valencia: --
Unincorporated - Valinda: --
Unincorporated - View Park/Windsor Hills: 0
Unincorporated - Walnut Park: 0
Unincorporated - West Antelope Valley: 0
Unincorporated - West Carson: 6
Unincorporated - West LA: --
Unincorporated - West Puente Valley: 0
Unincorporated - West Rancho Dominguez: 0
Unincorporated - West Whittier/Los Nietos: 0
Unincorporated - Westfield/Academy Hills: 0
Unincorporated - Westhills: 0
Unincorporated - White Fence Farms: 0
Unincorporated - Whittier: 0
Unincorporated - Willowbrook: 1
Unincorporated - Wiseburn: --
